Continente;cod continente;Pa�s;cod pais;UF;cod uf;Via;cod via;ano;M�s;cod mes;Chegadas
America do Sul;4;Argentina;26;Amapa;3;Aereo;1;2023;Outubro;10;0
America do Sul;4;Chile;28;Amapa;3;Aereo;1;2023;Abril;4;0
America do Sul;4;Col�mbia;29;Amapa;3;Aereo;1;2023;Abril;4;1
America do Sul;4;Col�mbia;29;Amapa;3;Aereo;1;2023;Outubro;10;1
America do Norte;3;Estados Unidos;24;Amapa;3;Aereo;1;2023;Setembro;9;1
America do Norte;3;Estados Unidos;24;Amapa;3;Aereo;1;2023;Outubro;10;0
America do Norte;3;Estados Unidos;24;Amapa;3;Aereo;1;2023;Dezembro;12;1
Europa;6;Fran�a;68;Amapa;3;Aereo;1;2023;Janeiro;1;0
Europa;6;Fran�a;68;Amapa;3;Aereo;1;2023;Abril;4;0
Europa;6;Fran�a;68;Amapa;3;Aereo;1;2023;Maio;5;0
Europa;6;Fran�a;68;Amapa;3;Aereo;1;2023;Junho;6;4
Europa;6;Fran�a;68;Amapa;3;Aereo;1;2023;Julho;7;0
Europa;6;Fran�a;68;Amapa;3;Aereo;1;2023;Setembro;9;23
Europa;6;Fran�a;68;Amapa;3;Aereo;1;2023;Dezembro;12;10
Europa;6;Fran�a;68;Amapa;3;Aereo;1;2023;Dezembro;12;0
America do Sul;4;Guiana;31;Amapa;3;Aereo;1;2023;Setembro;9;1
Europa;6;Reino Unido;80;Amapa;3;Aereo;1;2023;Setembro;9;2
africa;1;africa do Sul;1;Amazonas;4;Aereo;1;2023;Janeiro;1;2
africa;1;africa do Sul;1;Amazonas;4;Aereo;1;2023;Fevereiro;2;1
africa;1;africa do Sul;1;Amazonas;4;Aereo;1;2023;Marco;3;1
africa;1;africa do Sul;1;Amazonas;4;Aereo;1;2023;Abril;4;0
africa;1;africa do Sul;1;Amazonas;4;Aereo;1;2023;Junho;6;2
africa;1;africa do Sul;1;Amazonas;4;Aereo;1;2023;Julho;7;2
africa;1;africa do Sul;1;Amazonas;4;Aereo;1;2023;Outubro;10;1
africa;1;africa do Sul;1;Amazonas;4;Aereo;1;2023;Outubro;10;0
africa;1;africa do Sul;1;Amazonas;4;Aereo;1;2023;Novembro;11;5
africa;1;africa do Sul;1;Amazonas;4;Aereo;1;2023;Novembro;11;0
africa;1;africa do Sul;1;Amazonas;4;Aereo;1;2023;Dezembro;12;0
Europa;6;Outros pa�ses;89;Amazonas;4;Aereo;1;2023;Maio;5;1
Europa;6;Outros pa�ses;89;Amazonas;4;Aereo;1;2023;Junho;6;0
Europa;6;Outros pa�ses;89;Amazonas;4;Aereo;1;2023;Agosto;8;1
Europa;6;Alemanha;57;Amazonas;4;Aereo;1;2023;Janeiro;1;16
Europa;6;Alemanha;57;Amazonas;4;Aereo;1;2023;Fevereiro;2;12
Europa;6;Alemanha;57;Amazonas;4;Aereo;1;2023;Marco;3;10
Europa;6;Alemanha;57;Amazonas;4;Aereo;1;2023;Abril;4;26
Europa;6;Alemanha;57;Amazonas;4;Aereo;1;2023;Maio;5;25
Europa;6;Alemanha;57;Amazonas;4;Aereo;1;2023;Junho;6;10
Europa;6;Alemanha;57;Amazonas;4;Aereo;1;2023;Julho;7;27
Europa;6;Alemanha;57;Amazonas;4;Aereo;1;2023;Agosto;8;19
Europa;6;Alemanha;57;Amazonas;4;Aereo;1;2023;Setembro;9;14
Europa;6;Alemanha;57;Amazonas;4;Aereo;1;2023;Outubro;10;48
Europa;6;Alemanha;57;Amazonas;4;Aereo;1;2023;Outubro;10;0
Europa;6;Alemanha;57;Amazonas;4;Aereo;1;2023;Novembro;11;20
Europa;6;Alemanha;57;Amazonas;4;Aereo;1;2023;Novembro;11;0
Europa;6;Alemanha;57;Amazonas;4;Aereo;1;2023;Dezembro;12;24
Europa;6;Alemanha;57;Amazonas;4;Aereo;1;2023;Dezembro;12;0
Europa;6;Outros pa�ses;89;Amazonas;4;Aereo;1;2023;Abril;4;0
Europa;6;Outros pa�ses;89;Amazonas;4;Aereo;1;2023;Novembro;11;3
africa;1;Angola;2;Amazonas;4;Aereo;1;2023;Agosto;8;0
asia;5;Arabia Saudita;38;Amazonas;4;Aereo;1;2023;Julho;7;1
America do Sul;4;Argentina;26;Amazonas;4;Aereo;1;2023;Janeiro;1;4
America do Sul;4;Argentina;26;Amazonas;4;Aereo;1;2023;Fevereiro;2;4
America do Sul;4;Argentina;26;Amazonas;4;Aereo;1;2023;Marco;3;6
America do Sul;4;Argentina;26;Amazonas;4;Aereo;1;2023;Abril;4;1
America do Sul;4;Argentina;26;Amazonas;4;Aereo;1;2023;Maio;5;3
America do Sul;4;Argentina;26;Amazonas;4;Aereo;1;2023;Junho;6;2
America do Sul;4;Argentina;26;Amazonas;4;Aereo;1;2023;Julho;7;6
America do Sul;4;Argentina;26;Amazonas;4;Aereo;1;2023;Agosto;8;6
America do Sul;4;Argentina;26;Amazonas;4;Aereo;1;2023;Setembro;9;5
America do Sul;4;Argentina;26;Amazonas;4;Aereo;1;2023;Outubro;10;4
America do Sul;4;Argentina;26;Amazonas;4;Aereo;1;2023;Outubro;10;0
America do Sul;4;Argentina;26;Amazonas;4;Aereo;1;2023;Novembro;11;4
America do Sul;4;Argentina;26;Amazonas;4;Aereo;1;2023;Novembro;11;0
America do Sul;4;Argentina;26;Amazonas;4;Aereo;1;2023;Dezembro;12;4
America do Sul;4;Argentina;26;Amazonas;4;Aereo;1;2023;Dezembro;12;0
asia;5;Outros pa�ses;56;Amazonas;4;Aereo;1;2023;Agosto;8;1
asia;5;Outros pa�ses;56;Amazonas;4;Aereo;1;2023;Dezembro;12;0
Oceania;7;Australia;90;Amazonas;4;Aereo;1;2023;Janeiro;1;5
Oceania;7;Australia;90;Amazonas;4;Aereo;1;2023;Fevereiro;2;5
Oceania;7;Australia;90;Amazonas;4;Aereo;1;2023;Marco;3;3
Oceania;7;Australia;90;Amazonas;4;Aereo;1;2023;Abril;4;5
Oceania;7;Australia;90;Amazonas;4;Aereo;1;2023;Maio;5;4
Oceania;7;Australia;90;Amazonas;4;Aereo;1;2023;Junho;6;10
Oceania;7;Australia;90;Amazonas;4;Aereo;1;2023;Julho;7;18
Oceania;7;Australia;90;Amazonas;4;Aereo;1;2023;Agosto;8;6
Oceania;7;Australia;90;Amazonas;4;Aereo;1;2023;Setembro;9;4
Oceania;7;Australia;90;Amazonas;4;Aereo;1;2023;Outubro;10;5
Oceania;7;Australia;90;Amazonas;4;Aereo;1;2023;Outubro;10;0
Oceania;7;Australia;90;Amazonas;4;Aereo;1;2023;Novembro;11;14
Oceania;7;Australia;90;Amazonas;4;Aereo;1;2023;Novembro;11;0
Oceania;7;Australia;90;Amazonas;4;Aereo;1;2023;Dezembro;12;13
Oceania;7;Australia;90;Amazonas;4;Aereo;1;2023;Dezembro;12;0
Europa;6;austria;58;Amazonas;4;Aereo;1;2023;Fevereiro;2;1
Europa;6;austria;58;Amazonas;4;Aereo;1;2023;Abril;4;3
Europa;6;austria;58;Amazonas;4;Aereo;1;2023;Maio;5;1
Europa;6;austria;58;Amazonas;4;Aereo;1;2023;Junho;6;9
Europa;6;austria;58;Amazonas;4;Aereo;1;2023;Julho;7;4
Europa;6;austria;58;Amazonas;4;Aereo;1;2023;Agosto;8;2
Europa;6;austria;58;Amazonas;4;Aereo;1;2023;Setembro;9;2
Europa;6;austria;58;Amazonas;4;Aereo;1;2023;Outubro;10;0
Europa;6;austria;58;Amazonas;4;Aereo;1;2023;Outubro;10;0
Europa;6;austria;58;Amazonas;4;Aereo;1;2023;Novembro;11;3
Europa;6;austria;58;Amazonas;4;Aereo;1;2023;Novembro;11;0
Europa;6;austria;58;Amazonas;4;Aereo;1;2023;Dezembro;12;2
America Central e Caribe;2;Outros pa�ses;22;Amazonas;4;Aereo;1;2023;Marco;3;1
America Central e Caribe;2;Outros pa�ses;22;Amazonas;4;Aereo;1;2023;Abril;4;0
America Central e Caribe;2;Outros pa�ses;22;Amazonas;4;Aereo;1;2023;Junho;6;0
America Central e Caribe;2;Outros pa�ses;22;Amazonas;4;Aereo;1;2023;Julho;7;1
America Central e Caribe;2;Outros pa�ses;22;Amazonas;4;Aereo;1;2023;Agosto;8;2
America Central e Caribe;2;Outros pa�ses;22;Amazonas;4;Aereo;1;2023;Setembro;9;2
America Central e Caribe;2;Outros pa�ses;22;Amazonas;4;Aereo;1;2023;Outubro;10;0
America Central e Caribe;2;Outros pa�ses;22;Amazonas;4;Aereo;1;2023;Outubro;10;0
America Central e Caribe;2;Outros pa�ses;22;Amazonas;4;Aereo;1;2023;Dezembro;12;0
asia;5;Bangladesh;39;Amazonas;4;Aereo;1;2023;Agosto;8;1
asia;5;Bangladesh;39;Amazonas;4;Aereo;1;2023;Dezembro;12;0
America Central e Caribe;2;Outros pa�ses;22;Amazonas;4;Aereo;1;2023;Marco;3;1
America Central e Caribe;2;Outros pa�ses;22;Amazonas;4;Aereo;1;2023;Agosto;8;1
asia;5;Outros pa�ses;56;Amazonas;4;Aereo;1;2023;Dezembro;12;1
Europa;6;Belgica;59;Amazonas;4;Aereo;1;2023;Janeiro;1;1
Europa;6;Belgica;59;Amazonas;4;Aereo;1;2023;Marco;3;1
Europa;6;Belgica;59;Amazonas;4;Aereo;1;2023;Abril;4;0
Europa;6;Belgica;59;Amazonas;4;Aereo;1;2023;Maio;5;1
Europa;6;Belgica;59;Amazonas;4;Aereo;1;2023;Junho;6;2
Europa;6;Belgica;59;Amazonas;4;Aereo;1;2023;Julho;7;2
Europa;6;Belgica;59;Amazonas;4;Aereo;1;2023;Agosto;8;3
Europa;6;Belgica;59;Amazonas;4;Aereo;1;2023;Setembro;9;4
Europa;6;Belgica;59;Amazonas;4;Aereo;1;2023;Outubro;10;6
Europa;6;Belgica;59;Amazonas;4;Aereo;1;2023;Novembro;11;5
Europa;6;Belgica;59;Amazonas;4;Aereo;1;2023;Dezembro;12;1
America Central e Caribe;2;Outros pa�ses;22;Amazonas;4;Aereo;1;2023;Janeiro;1;6
America Central e Caribe;2;Outros pa�ses;22;Amazonas;4;Aereo;1;2023;Julho;7;0
America Central e Caribe;2;Outros pa�ses;22;Amazonas;4;Aereo;1;2023;Agosto;8;0
africa;1;Outros pa�ses;11;Amazonas;4;Aereo;1;2023;Setembro;9;1
America do Sul;4;Bol�via;27;Amazonas;4;Aereo;1;2023;Janeiro;1;1
America do Sul;4;Bol�via;27;Amazonas;4;Aereo;1;2023;Marco;3;2
America do Sul;4;Bol�via;27;Amazonas;4;Aereo;1;2023;Abril;4;2
America do Sul;4;Bol�via;27;Amazonas;4;Aereo;1;2023;Maio;5;5
America do Sul;4;Bol�via;27;Amazonas;4;Aereo;1;2023;Junho;6;1
America do Sul;4;Bol�via;27;Amazonas;4;Aereo;1;2023;Julho;7;1
America do Sul;4;Bol�via;27;Amazonas;4;Aereo;1;2023;Agosto;8;2
America do Sul;4;Bol�via;27;Amazonas;4;Aereo;1;2023;Setembro;9;0
America do Sul;4;Bol�via;27;Amazonas;4;Aereo;1;2023;Outubro;10;3
America do Sul;4;Bol�via;27;Amazonas;4;Aereo;1;2023;Novembro;11;1
America do Sul;4;Bol�via;27;Amazonas;4;Aereo;1;2023;Novembro;11;0
America do Sul;4;Bol�via;27;Amazonas;4;Aereo;1;2023;Dezembro;12;1
Europa;6;Outros pa�ses;89;Amazonas;4;Aereo;1;2023;Julho;7;0
Europa;6;Bulgaria;60;Amazonas;4;Aereo;1;2023;Junho;6;1
Europa;6;Bulgaria;60;Amazonas;4;Aereo;1;2023;Julho;7;0
America do Norte;3;Canada;23;Amazonas;4;Aereo;1;2023;Janeiro;1;53
America do Norte;3;Canada;23;Amazonas;4;Aereo;1;2023;Fevereiro;2;47
America do Norte;3;Canada;23;Amazonas;4;Aereo;1;2023;Marco;3;78
America do Norte;3;Canada;23;Amazonas;4;Aereo;1;2023;Abril;4;39
America do Norte;3;Canada;23;Amazonas;4;Aereo;1;2023;Maio;5;63
America do Norte;3;Canada;23;Amazonas;4;Aereo;1;2023;Junho;6;58
America do Norte;3;Canada;23;Amazonas;4;Aereo;1;2023;Julho;7;95
America do Norte;3;Canada;23;Amazonas;4;Aereo;1;2023;Agosto;8;104
America do Norte;3;Canada;23;Amazonas;4;Aereo;1;2023;Setembro;9;71
America do Norte;3;Canada;23;Amazonas;4;Aereo;1;2023;Outubro;10;60
America do Norte;3;Canada;23;Amazonas;4;Aereo;1;2023;Outubro;10;0
America do Norte;3;Canada;23;Amazonas;4;Aereo;1;2023;Novembro;11;56
America do Norte;3;Canada;23;Amazonas;4;Aereo;1;2023;Novembro;11;0
America do Norte;3;Canada;23;Amazonas;4;Aereo;1;2023;Dezembro;12;51
America do Norte;3;Canada;23;Amazonas;4;Aereo;1;2023;Dezembro;12;0
asia;5;Outros pa�ses;56;Amazonas;4;Aereo;1;2023;Abril;4;1
America do Sul;4;Chile;28;Amazonas;4;Aereo;1;2023;Janeiro;1;0
America do Sul;4;Chile;28;Amazonas;4;Aereo;1;2023;Marco;3;2
America do Sul;4;Chile;28;Amazonas;4;Aereo;1;2023;Abril;4;0
America do Sul;4;Chile;28;Amazonas;4;Aereo;1;2023;Maio;5;2
America do Sul;4;Chile;28;Amazonas;4;Aereo;1;2023;Junho;6;3
America do Sul;4;Chile;28;Amazonas;4;Aereo;1;2023;Julho;7;6
America do Sul;4;Chile;28;Amazonas;4;Aereo;1;2023;Agosto;8;3
America do Sul;4;Chile;28;Amazonas;4;Aereo;1;2023;Setembro;9;5
America do Sul;4;Chile;28;Amazonas;4;Aereo;1;2023;Outubro;10;1
America do Sul;4;Chile;28;Amazonas;4;Aereo;1;2023;Novembro;11;0
America do Sul;4;Chile;28;Amazonas;4;Aereo;1;2023;Novembro;11;0
America do Sul;4;Chile;28;Amazonas;4;Aereo;1;2023;Dezembro;12;1
asia;5;China;40;Amazonas;4;Aereo;1;2023;Janeiro;1;1
asia;5;China;40;Amazonas;4;Aereo;1;2023;Fevereiro;2;2
asia;5;China;40;Amazonas;4;Aereo;1;2023;Marco;3;10
asia;5;China;40;Amazonas;4;Aereo;1;2023;Abril;4;8
asia;5;China;40;Amazonas;4;Aereo;1;2023;Maio;5;5
asia;5;China;40;Amazonas;4;Aereo;1;2023;Junho;6;6
asia;5;China;40;Amazonas;4;Aereo;1;2023;Julho;7;1
asia;5;China;40;Amazonas;4;Aereo;1;2023;Agosto;8;2
asia;5;China;40;Amazonas;4;Aereo;1;2023;Setembro;9;9
asia;5;China;40;Amazonas;4;Aereo;1;2023;Outubro;10;3
asia;5;China;40;Amazonas;4;Aereo;1;2023;Outubro;10;0
asia;5;China;40;Amazonas;4;Aereo;1;2023;Novembro;11;10
asia;5;China;40;Amazonas;4;Aereo;1;2023;Novembro;11;0
asia;5;China;40;Amazonas;4;Aereo;1;2023;Dezembro;12;11
asia;5;China;40;Amazonas;4;Aereo;1;2023;Dezembro;12;0
asia;5;Outros pa�ses;56;Amazonas;4;Aereo;1;2023;Agosto;8;1
asia;5;Outros pa�ses;56;Amazonas;4;Aereo;1;2023;Dezembro;12;0
asia;5;Cingapura;42;Amazonas;4;Aereo;1;2023;Maio;5;0
asia;5;Cingapura;42;Amazonas;4;Aereo;1;2023;Outubro;10;4
asia;5;Cingapura;42;Amazonas;4;Aereo;1;2023;Outubro;10;0
asia;5;Cingapura;42;Amazonas;4;Aereo;1;2023;Novembro;11;3
asia;5;Cingapura;42;Amazonas;4;Aereo;1;2023;Dezembro;12;0
America do Sul;4;Col�mbia;29;Amazonas;4;Aereo;1;2023;Janeiro;1;10
America do Sul;4;Col�mbia;29;Amazonas;4;Aereo;1;2023;Fevereiro;2;16
America do Sul;4;Col�mbia;29;Amazonas;4;Aereo;1;2023;Marco;3;54
America do Sul;4;Col�mbia;29;Amazonas;4;Aereo;1;2023;Abril;4;152
America do Sul;4;Col�mbia;29;Amazonas;4;Aereo;1;2023;Maio;5;117
America do Sul;4;Col�mbia;29;Amazonas;4;Aereo;1;2023;Junho;6;171
America do Sul;4;Col�mbia;29;Amazonas;4;Aereo;1;2023;Julho;7;193
America do Sul;4;Col�mbia;29;Amazonas;4;Aereo;1;2023;Agosto;8;222
America do Sul;4;Col�mbia;29;Amazonas;4;Aereo;1;2023;Setembro;9;155
America do Sul;4;Col�mbia;29;Amazonas;4;Aereo;1;2023;Outubro;10;184
America do Sul;4;Col�mbia;29;Amazonas;4;Aereo;1;2023;Outubro;10;0
America do Sul;4;Col�mbia;29;Amazonas;4;Aereo;1;2023;Novembro;11;161
America do Sul;4;Col�mbia;29;Amazonas;4;Aereo;1;2023;Novembro;11;0
America do Sul;4;Col�mbia;29;Amazonas;4;Aereo;1;2023;Dezembro;12;194
America do Sul;4;Col�mbia;29;Amazonas;4;Aereo;1;2023;Dezembro;12;0
africa;1;Outros pa�ses;11;Amazonas;4;Aereo;1;2023;Agosto;8;1
America Central e Caribe;2;Costa Rica;12;Amazonas;4;Aereo;1;2023;Janeiro;1;10
America Central e Caribe;2;Costa Rica;12;Amazonas;4;Aereo;1;2023;Fevereiro;2;6
America Central e Caribe;2;Costa Rica;12;Amazonas;4;Aereo;1;2023;Marco;3;7
America Central e Caribe;2;Costa Rica;12;Amazonas;4;Aereo;1;2023;Abril;4;7
America Central e Caribe;2;Costa Rica;12;Amazonas;4;Aereo;1;2023;Maio;5;10
America Central e Caribe;2;Costa Rica;12;Amazonas;4;Aereo;1;2023;Junho;6;14
America Central e Caribe;2;Costa Rica;12;Amazonas;4;Aereo;1;2023;Julho;7;12
America Central e Caribe;2;Costa Rica;12;Amazonas;4;Aereo;1;2023;Agosto;8;10
America Central e Caribe;2;Costa Rica;12;Amazonas;4;Aereo;1;2023;Setembro;9;10
America Central e Caribe;2;Costa Rica;12;Amazonas;4;Aereo;1;2023;Outubro;10;26
America Central e Caribe;2;Costa Rica;12;Amazonas;4;Aereo;1;2023;Outubro;10;0
America Central e Caribe;2;Costa Rica;12;Amazonas;4;Aereo;1;2023;Novembro;11;14
America Central e Caribe;2;Costa Rica;12;Amazonas;4;Aereo;1;2023;Novembro;11;0
America Central e Caribe;2;Costa Rica;12;Amazonas;4;Aereo;1;2023;Dezembro;12;0
America Central e Caribe;2;Costa Rica;12;Amazonas;4;Aereo;1;2023;Dezembro;12;0
Europa;6;Croacia;61;Amazonas;4;Aereo;1;2023;Abril;4;0
Europa;6;Croacia;61;Amazonas;4;Aereo;1;2023;Dezembro;12;1
America Central e Caribe;2;Cuba;13;Amazonas;4;Aereo;1;2023;Janeiro;1;8
America Central e Caribe;2;Cuba;13;Amazonas;4;Aereo;1;2023;Fevereiro;2;15
America Central e Caribe;2;Cuba;13;Amazonas;4;Aereo;1;2023;Marco;3;5
America Central e Caribe;2;Cuba;13;Amazonas;4;Aereo;1;2023;Abril;4;9
America Central e Caribe;2;Cuba;13;Amazonas;4;Aereo;1;2023;Maio;5;17
America Central e Caribe;2;Cuba;13;Amazonas;4;Aereo;1;2023;Junho;6;8
America Central e Caribe;2;Cuba;13;Amazonas;4;Aereo;1;2023;Julho;7;9
America Central e Caribe;2;Cuba;13;Amazonas;4;Aereo;1;2023;Agosto;8;18
America Central e Caribe;2;Cuba;13;Amazonas;4;Aereo;1;2023;Setembro;9;7
America Central e Caribe;2;Cuba;13;Amazonas;4;Aereo;1;2023;Outubro;10;7
America Central e Caribe;2;Cuba;13;Amazonas;4;Aereo;1;2023;Outubro;10;0
America Central e Caribe;2;Cuba;13;Amazonas;4;Aereo;1;2023;Novembro;11;5
America Central e Caribe;2;Cuba;13;Amazonas;4;Aereo;1;2023;Novembro;11;0
America Central e Caribe;2;Cuba;13;Amazonas;4;Aereo;1;2023;Dezembro;12;5
America Central e Caribe;2;Cuba;13;Amazonas;4;Aereo;1;2023;Dezembro;12;0
Europa;6;Dinamarca;62;Amazonas;4;Aereo;1;2023;Fevereiro;2;1
Europa;6;Dinamarca;62;Amazonas;4;Aereo;1;2023;Marco;3;3
Europa;6;Dinamarca;62;Amazonas;4;Aereo;1;2023;Abril;4;1
Europa;6;Dinamarca;62;Amazonas;4;Aereo;1;2023;Maio;5;1
Europa;6;Dinamarca;62;Amazonas;4;Aereo;1;2023;Junho;6;3
Europa;6;Dinamarca;62;Amazonas;4;Aereo;1;2023;Julho;7;2
Europa;6;Dinamarca;62;Amazonas;4;Aereo;1;2023;Agosto;8;4
Europa;6;Dinamarca;62;Amazonas;4;Aereo;1;2023;Setembro;9;0
Europa;6;Dinamarca;62;Amazonas;4;Aereo;1;2023;Outubro;10;1
Europa;6;Dinamarca;62;Amazonas;4;Aereo;1;2023;Outubro;10;0
Europa;6;Dinamarca;62;Amazonas;4;Aereo;1;2023;Novembro;11;2
Europa;6;Dinamarca;62;Amazonas;4;Aereo;1;2023;Dezembro;12;3
America Central e Caribe;2;Outros pa�ses;22;Amazonas;4;Aereo;1;2023;Abril;4;0
America Central e Caribe;2;Outros pa�ses;22;Amazonas;4;Aereo;1;2023;Maio;5;0
africa;1;Egito;4;Amazonas;4;Aereo;1;2023;Agosto;8;1
africa;1;Egito;4;Amazonas;4;Aereo;1;2023;Dezembro;12;0
America Central e Caribe;2;El Salvador;14;Amazonas;4;Aereo;1;2023;Abril;4;2
America Central e Caribe;2;El Salvador;14;Amazonas;4;Aereo;1;2023;Maio;5;4
America Central e Caribe;2;El Salvador;14;Amazonas;4;Aereo;1;2023;Junho;6;3
America Central e Caribe;2;El Salvador;14;Amazonas;4;Aereo;1;2023;Julho;7;3
America Central e Caribe;2;El Salvador;14;Amazonas;4;Aereo;1;2023;Agosto;8;3
America Central e Caribe;2;El Salvador;14;Amazonas;4;Aereo;1;2023;Setembro;9;6
America Central e Caribe;2;El Salvador;14;Amazonas;4;Aereo;1;2023;Outubro;10;5
America Central e Caribe;2;El Salvador;14;Amazonas;4;Aereo;1;2023;Novembro;11;0
America Central e Caribe;2;El Salvador;14;Amazonas;4;Aereo;1;2023;Dezembro;12;1
asia;5;Outros pa�ses;56;Amazonas;4;Aereo;1;2023;Maio;5;4
asia;5;Outros pa�ses;56;Amazonas;4;Aereo;1;2023;Dezembro;12;0
America do Sul;4;Equador;30;Amazonas;4;Aereo;1;2023;Janeiro;1;12
America do Sul;4;Equador;30;Amazonas;4;Aereo;1;2023;Fevereiro;2;16
America do Sul;4;Equador;30;Amazonas;4;Aereo;1;2023;Marco;3;14
America do Sul;4;Equador;30;Amazonas;4;Aereo;1;2023;Abril;4;11
America do Sul;4;Equador;30;Amazonas;4;Aereo;1;2023;Maio;5;32
America do Sul;4;Equador;30;Amazonas;4;Aereo;1;2023;Junho;6;47
America do Sul;4;Equador;30;Amazonas;4;Aereo;1;2023;Julho;7;33
America do Sul;4;Equador;30;Amazonas;4;Aereo;1;2023;Agosto;8;37
America do Sul;4;Equador;30;Amazonas;4;Aereo;1;2023;Setembro;9;13
America do Sul;4;Equador;30;Amazonas;4;Aereo;1;2023;Outubro;10;24
America do Sul;4;Equador;30;Amazonas;4;Aereo;1;2023;Outubro;10;0
America do Sul;4;Equador;30;Amazonas;4;Aereo;1;2023;Novembro;11;10
America do Sul;4;Equador;30;Amazonas;4;Aereo;1;2023;Novembro;11;0
America do Sul;4;Equador;30;Amazonas;4;Aereo;1;2023;Dezembro;12;5
America do Sul;4;Equador;30;Amazonas;4;Aereo;1;2023;Dezembro;12;0
Europa;6;Eslovaquia;63;Amazonas;4;Aereo;1;2023;Agosto;8;0
Europa;6;Eslovaquia;63;Amazonas;4;Aereo;1;2023;Setembro;9;0
Europa;6;Eslovaquia;63;Amazonas;4;Aereo;1;2023;Novembro;11;1
Europa;6;Eslovaquia;63;Amazonas;4;Aereo;1;2023;Novembro;11;0
Europa;6;Eslov�nia;64;Amazonas;4;Aereo;1;2023;Marco;3;1
Europa;6;Eslov�nia;64;Amazonas;4;Aereo;1;2023;Dezembro;12;0
Europa;6;Espanha;65;Amazonas;4;Aereo;1;2023;Janeiro;1;3
Europa;6;Espanha;65;Amazonas;4;Aereo;1;2023;Fevereiro;2;2
Europa;6;Espanha;65;Amazonas;4;Aereo;1;2023;Marco;3;20
Europa;6;Espanha;65;Amazonas;4;Aereo;1;2023;Abril;4;6
Europa;6;Espanha;65;Amazonas;4;Aereo;1;2023;Maio;5;7
Europa;6;Espanha;65;Amazonas;4;Aereo;1;2023;Junho;6;12
Europa;6;Espanha;65;Amazonas;4;Aereo;1;2023;Julho;7;46
Europa;6;Espanha;65;Amazonas;4;Aereo;1;2023;Agosto;8;32
Europa;6;Espanha;65;Amazonas;4;Aereo;1;2023;Setembro;9;18
Europa;6;Espanha;65;Amazonas;4;Aereo;1;2023;Outubro;10;29
Europa;6;Espanha;65;Amazonas;4;Aereo;1;2023;Outubro;10;0
Europa;6;Espanha;65;Amazonas;4;Aereo;1;2023;Novembro;11;23
Europa;6;Espanha;65;Amazonas;4;Aereo;1;2023;Novembro;11;0
Europa;6;Espanha;65;Amazonas;4;Aereo;1;2023;Dezembro;12;16
America do Norte;3;Estados Unidos;24;Amazonas;4;Aereo;1;2023;Janeiro;1;1301
America do Norte;3;Estados Unidos;24;Amazonas;4;Aereo;1;2023;Fevereiro;2;551
America do Norte;3;Estados Unidos;24;Amazonas;4;Aereo;1;2023;Marco;3;1248
America do Norte;3;Estados Unidos;24;Amazonas;4;Aereo;1;2023;Abril;4;676
America do Norte;3;Estados Unidos;24;Amazonas;4;Aereo;1;2023;Maio;5;850
America do Norte;3;Estados Unidos;24;Amazonas;4;Aereo;1;2023;Junho;6;1712
America do Norte;3;Estados Unidos;24;Amazonas;4;Aereo;1;2023;Julho;7;1022
America do Norte;3;Estados Unidos;24;Amazonas;4;Aereo;1;2023;Agosto;8;659
America do Norte;3;Estados Unidos;24;Amazonas;4;Aereo;1;2023;Setembro;9;593
America do Norte;3;Estados Unidos;24;Amazonas;4;Aereo;1;2023;Outubro;10;871
America do Norte;3;Estados Unidos;24;Amazonas;4;Aereo;1;2023;Outubro;10;0
America do Norte;3;Estados Unidos;24;Amazonas;4;Aereo;1;2023;Novembro;11;541
America do Norte;3;Estados Unidos;24;Amazonas;4;Aereo;1;2023;Novembro;11;0
America do Norte;3;Estados Unidos;24;Amazonas;4;Aereo;1;2023;Dezembro;12;888
America do Norte;3;Estados Unidos;24;Amazonas;4;Aereo;1;2023;Dezembro;12;0
Europa;6;Est�nia;66;Amazonas;4;Aereo;1;2023;Agosto;8;0
Europa;6;Est�nia;66;Amazonas;4;Aereo;1;2023;Outubro;10;2
Europa;6;Est�nia;66;Amazonas;4;Aereo;1;2023;Novembro;11;0
Europa;6;Est�nia;66;Amazonas;4;Aereo;1;2023;Novembro;11;0
Europa;6;Est�nia;66;Amazonas;4;Aereo;1;2023;Dezembro;12;0
africa;1;Outros pa�ses;11;Amazonas;4;Aereo;1;2023;Janeiro;1;1
asia;5;Filipinas;43;Amazonas;4;Aereo;1;2023;Abril;4;2
asia;5;Filipinas;43;Amazonas;4;Aereo;1;2023;Maio;5;1
asia;5;Filipinas;43;Amazonas;4;Aereo;1;2023;Junho;6;2
asia;5;Filipinas;43;Amazonas;4;Aereo;1;2023;Julho;7;0
asia;5;Filipinas;43;Amazonas;4;Aereo;1;2023;Agosto;8;2
asia;5;Filipinas;43;Amazonas;4;Aereo;1;2023;Setembro;9;0
asia;5;Filipinas;43;Amazonas;4;Aereo;1;2023;Novembro;11;0
asia;5;Filipinas;43;Amazonas;4;Aereo;1;2023;Novembro;11;0
asia;5;Filipinas;43;Amazonas;4;Aereo;1;2023;Dezembro;12;1
Europa;6;Finl�ndia;67;Amazonas;4;Aereo;1;2023;Janeiro;1;1
Europa;6;Finl�ndia;67;Amazonas;4;Aereo;1;2023;Fevereiro;2;0
Europa;6;Finl�ndia;67;Amazonas;4;Aereo;1;2023;Marco;3;1
