"customer_id","idade_cliente"
"0A2CDDAD3FAF",29
"6AFEE1C0B2B2",27
"D2E0D7578027",55
"D7CFEAC29E4A",57
"5BC932E33FD6",36
"495A76BC82A6",32
"FD9843F17BE1",47
"28161F1EEA4A",25
"8B8256092622",26
"FDFCEC047C91",37
"3FB0566A5BBA",35
"9026D492D72F",57
"99D4A929637C",60
"4D18D60BF406",47
"13B597DBA3A8",52
"927000B556D3",32
"3A37664183BD",41
"9DDA30607BDA",43
"FC1DD1104EE0",57
"F1E4A886AAD6",72
"1F7E55D85834",54
"A3779D78CC8F",24
"11D798FEA396",71
"333B66670AC9",36
"F1283D01A9EA",23
"DE9111EA9220",74
"3C987B5E4CD0",55
"9B9BC8014CBD",66
"9432E4CF8F55",23
"EC40CA73F490",23
"A52814DB77B6",23
"A6EE6372FC47",32
"53022BB20D51",37
"5A81112F663C",75
"CBE32ADF2BFA",51
"F6A46571F346",28
"4D84F8FF72EA",81
"39B50C1EC74B",45
"2FC433F576A0",67
"EA3E3A4F2499",51
"64120B4ACE4E",71
"81808F931C29",62
"C5F035F0CFD3",57
"44D80AC2C651",59
"1558A5D8DFAD",50
"F1B64491BF38",30
"DD145119138F",46
"69D7A9BAE71C",50
"14633660796B",61
"EBA07095D86B",34
"BE446C690E13",71
"01D4E779A17B",63
"E87C4864F6E0",35
"687BF389A735",43
"2BB576E251DE",37
"CB5799EB6AE4",83
"5D9BA1B7CCF4",38
"354616609AC6",27
"B90B0F1B6E5F",50
"7FC4B3C9FA63",24
"B8CB8B1618AB",47
"C84F72DE6240",47
"F57EBAAA7402",22
"A893CBCC7D68",67
"EEBF68F5F48A",34
"7EE0CC2946E8",27
"79856E5C0829",43
"15D9C5275973",44
"D2288BE7B228",70
"5DBCDC276511",33
"F7EDE876DB70",21
"C2C25526DC66",32
"D345673BC9DA",59
"DC411190CF1F",32
"565E6154CA98",64
"1D878A770190",43
"20E06D1338E0",61
"2AD6C0184FF6",21
"2647B73D3D76",51
"77A6B2C4D011",51
"571111A1642E",25
"AE705A002515",54
"CB0374D17984",26
"1C232D4EE21F",81
"18D0812F7823",59
"AABE4C25DFB8",60
"F3337BABFD5B",47
"EF517CBEC426",63
"393292BFB1D3",31
"E4D375E9894B",21
"AE0010151B13",39
"823B0A408712",69
"A2CF44AA9947",31
"771CC9720836",75
"80D826027A35",43
"AD93E0486FD1",22
"570A2AA37F87",52
"FEF5F52FC462",70
"D91D1E05658A",42
"FCF9E5C546CD",39
"27E254903226",23
"2E6115E01A97",37
"1C765DF830E3",38
"0F3D7F6D6F30",58
"EF67978C47A3",34
"A0A80BBB8728",22
"9284282E2B3E",24
"DDFEF673C0A7",23
"2AC4A73926CD",69
"704385F24720",37
"E45B516EC5BD",31
"F09326A917A9",39
"E7F4C331FDB2",34
"6C8FC53F5A8B",67
"63456A16B7F0",29
"D576F3BC9E1F",45
"EE164551673D",32
"5B25E6B4F1CA",25
"DCB474DC4082",29
"C91551AAC17F",30
"7C06F73F233D",21
"ECD7B5B1C08F",37
"D8D4BF26629F",55
"315D8451BDD7",31
"CCD6D0CF8980",26
"576FBC3514B8",36
"7ECC4F0236E7",50
"845471DCE7FF",31
"07AB5B092D6C",51
"343D0A5AA095",31
"ECF4BBEEEA23",61
"39FC9D2D04F1",78
"554F8DBEE5EC",70
"69A57D0877F4",41
"8B38698447E6",47
"C65196CAC403",32
"93BECCA2F655",30
"7EEBFA3535B8",42
"11C104B4634A",70
"F13CF191FAEF",33
"47059E9FF76A",29
"45B9E3D4A1D9",41
"E8BE600AF4F4",27
"8E56EDB29317",35
"3A4C9A18F1E0",36
"CBC917E236BC",81
"107DC0A0D8BF",54
"7A1A244419C9",33
"D9D1B17B72B6",23
"E47644C94131",40
"82B47B072D57",78
"4B8C23354649",67
"411D88C6AB96",45
"0F01DFEF2237",33
"0AA77D2BEB55",28
"90E2613DDA19",67
"84153AF15A69",65
"FB508C19CCE9",45
"A8E6E3C57143",21
"41AEE1358BCC",37
"2E220DEC0DFA",73
"BC56011F1063",23
"0DB604202DA3",33
"49E689781DFC",55
"61FEFCD5CF1C",31
"7DC88CE2D1EA",46
"BCE2FADA3C6D",24
"9391E9CCB342",40
"717602F26088",22
"CB1FE3D39E4D",63
"79F3B0522272",34
"BEFBBB87F72B",25
"7415B179782A",26
"5283578C8574",25
"EEB7F286AE3C",77
"F0D03DC25EC2",70
"9DE70A9B4F69",65
"84780DB7D844",71
"8C226D220026",34
"E572F5055476",78
"350E5676F4F6",51
"C1044C507A6A",50
"1DC3A898BD02",45
"5D96DA651CAE",38
"69717FA04217",73
"9B8188C6EF59",65
"071B9E923D23",23
"2D8097F71FE2",33
"1A5117F21EA8",47
"AFDA72644D68",32
"A4290BB2C267",34
"C6DF7DA7FEA4",49
"19C8A1748822",43
"73817B5B9617",65
"4AC32695DFC9",33
"0BE2D763AEAC",66
"09DE888F5E26",71
"E4AD9540F757",34
"7CD981DE4D6F",76
"5C0802F99BDE",45
"8CA68765AC5D",35
"6F7B90EE8898",31
"C206C42C871F",35
"067CBBD93253",23
"F99813F2399D",24
"ED968DAB9D34",21
"57F0372C21D0",56
"9A50E52E723E",31
"C71D165E8049",31
"E7914F08C500",82
"7C11887F70D2",70
"66BDD3737E80",25
"06A32AA770C6",26
"11D6A09C7D45",63
"620B7388208F",23
"0A9521E97C11",34
"71A54E19AE58",37
"DE3BD7E0B885",46
"0B7C3B9D8DFC",33
"DC1989FA5B21",36
"ABB99AC2DF21",34
"D6745F1E274A",30
"4DB41EF5B2C7",47
"1B0FD9CF7FA3",74
"2AFFE7C05050",24
"29E50FCF3309",28
"E000DA4A75F5",25
"75C31ADCAFF6",50
"F2799C3F467E",72
"DF097D1C9B7F",52
"94996B21E19A",64
"F4FEFA9B59AF",41
"53D57502A81C",26
"EE4856C3A318",27
"0328B1E04C3F",32
"AC07AC92C2BF",37
"E5D814A8C4A9",28
"CA225978EA6D",24
"4885C3C1AB55",45
"49725A73628A",29
"3C0720EB1FAA",32
"7F3CCBE2EDB8",23
"1A9D8D5292BD",67
"AD1054154E59",32
"460CEE7F3C5B",28
"3E9900EB1620",73
"AC794C6B8110",37
"598EA60A8D8D",53
"990F4953BDA3",31
"CA7F701976D2",49
"2141A8DA20BB",35
"FC18A3A44D6C",30
"888CA1B70703",29
"7AF669725D96",82
"8310607A4044",32
"70D0846A3143",30
"15670EF48CC7",67
"8386C6B56138",59
"AEFF75A93574",27
"3DFBE7F2CF94",26
"F3891656D676",80
"DA2BF8E1E003",27
"21735F5B09E3",37
"A2FB33A78AF0",27
"4F724413A1F0",35
"CA9AC10DC275",37
"E0E1C7D979F4",64
"8646770276D3",26
"E0604DB124AA",40
"1FF99CC31C9B",29
"A04826570EA7",23
"D3A8555C19B5",54
"5A48D1012B5F",32
"422852388B95",23
"7D4B1893C84B",37
"6892F4F7B86C",31
"BFDF10312B5E",36
"2A524DFDEB92",25
"6DA31B26E21A",51
"E12567120CB6",49
"16565FCBDDFE",24
"AC73EFFE66F9",38
"F0B2B2263D21",22
"3EC37056ADBB",34
"111B6270C549",23
"0D2AC9016412",32
"7D6C665D7861",45
"6BCB55316477",30
"6C3BDBBA8054",49
"941ECC403918",43
"B4438B5EC715",42
"9340CFC6B47D",32
"4751A3E73536",45
"BE20C5CA2B22",42
"400E51A71B21",32
"2DCADB8AC069",42
"A8F386DD11F1",77
"D33D23592492",45
"5CFB1D6983F1",38
"B87FBB5DE912",66
"FAFED887CD66",34
"58D9096D9931",44
"83A9F52DC7FB",61
"D72D149F92AF",29
"8FAC7681160D",28
"8143148F50BA",54
"0A08E8943D3A",42
"BDE70DF0AE6A",38
"F97C552A7759",29
"3F000DEF111A",59
"C138051E2C43",60
"8B53513F47F3",37
"3ED8D33CF2D4",51
"8D5A784A0700",51
"2C29075218A4",69
"E7A7B3016973",52
"A8E15E81B6A3",36
"B60FE4E24D1E",41
"D1C9B4441B0B",34
"E73C22D59132",34
"95BD0C54AA69",49
"7673A3686182",41
"6B2E38DF21FF",23
"A42F6C3B3750",61
"D0B8457D89A9",31
"469FA1EDA8C2",38
"5EBE46A6692B",72
"9191E812AF9A",33
"242A76586AB3",56
"18BC4AFABBA4",60
"438B4173CD63",39
"FD496443EB7D",61
"1D4B170587D1",25
"F815A37980E1",62
"82F4626606CC",37
"90F64616AB98",44
"8B6EA5A5961C",58
"DF987DF33119",37
"C09C37381CD7",42
"3A671130B6B4",34
"E40D16A810BE",44
"7B867A121EAB",61
"CC2755053D43",50
"ABCA7CEF47B8",29
"2A607E10DA69",31
"DCAB68648E17",50
"6D6C428FBBF0",50
"7CAF4BFF87AC",80
"70580A045EF8",57
"9ECEF103E401",69
"1B91F0D60389",82
"85B552A71C5E",38
"792D0CC7E2BA",36
"B3B0AECD4A38",45
"FC55912BE614",29
"011EBD24CC7F",21
"54F2AE676A75",21
"D9D9ED8586DD",31
"B13F141EF0A4",35
"8E310A51D3A0",82
"FB10BA88E98C",49
"C6308A433E17",41
"E2BF8FB186BA",46
"382C7C630711",24
"1D77FEE6CB16",69
"EC1C51264369",51
"ACC54217B59C",28
"67F291048DCC",66
"A91B9F5DE5B0",56
"8CFA7E63BA44",35
"3FADA89688D7",68
"AB3685E2F885",69
"C9AE9DC3FCAA",54
"090D431977D3",27
"AFB917B44BE5",60
"0D6988571097",31
"6C1FD77891A6",24
"8836D2B3CA05",38
"9DA525B468A4",47
"EDCB6C9C7E1E",30
"FCEF0B2575DD",34
"1C97706670F4",38
"8EF325B363B6",54
"032C41269C70",60
"6DDFE525DA4D",68
"C8388DB43F71",28
"E7FF49DEEA09",45
"65CB86C4287C",37
"B2D1E8228B66",64
"7BF4943A87CA",33
"A102D911713D",46
"8F3E0252AB1E",31
"C945C05C0B93",59
"026931E2A955",29
"135490735715",23
"34099B7E2B9B",40
"B00D1D01A6BB",50
"0A2B4830CE63",22
"A533F94FD2C1",35
"831FC910B78A",21
"5B0C93E656BB",73
"37D9AFFA08EC",52
"89F4211EEF3F",31
"FDDF577654C2",70
"F6FDB79334EA",39
"487101D1CC33",35
"5A66AB95F2ED",69
"45F87D40C7FF",50
"41B801504A28",39
"4DF68F864204",26
"1C6033BCC2B4",70
"F235AD764DA4",54
"F9E6F449794F",22
"3B0E9E6C7733",64
"E67AA073C0AF",36
"67E474C83288",35
"D193B67D03A8",74
"B89E99DBC948",66
"3659FC754529",74
"80B3789BB754",81
"31AD49BB938B",30
"11D9EA692850",38
"AD4DF9F9EA22",33
"816D66A12161",40
"C3B7A7ACAB3A",33
"093BA6222B49",68
"2CE56040EC0E",27
"3EA6847075A5",55
"F008AC2CFA4D",61
"E81210690871",53
"46D8FC838AAA",59
"385786B0CE95",36
"6BE50DD53B00",27
"D440A2CA4043",53
"50743F7FAD7A",55
"E0F7AC503B7F",35
"62731B4BC8B7",35
"E5385463ADC9",44
"AC5E10C9BAF5",31
"550B211AB727",26
"65DB025F3D1D",44
"DAA48D9CC7AA",30
"351188A78232",27
"9338D5BB4210",32
"1FA2913B1D61",22
"20C79613421A",28
"1C22904221F3",59
"1D09AA2AADB4",46
"82BFBC51B2A4",24
"CB16C6C7F61E",31
"D2C41FDF4CDE",72
"1C4AFD7AEE91",80
"A86978BBFCCA",40
"95812E09AEF0",37
"AEF856330347",65
"957F08DD9AD8",41
"35EA8BC7455C",57
"5484214F4777",76
"0F0739469BED",25
"C975EB3A2279",44
"286AC8D2CDD2",48
"5C8234056A50",29
"7EB5E91BC800",58
"EDC89A289D48",61
"E8F1254FEC9B",69
"CA1D872DCC30",48
"5D470C45F5DE",26
"E6682F3BF470",51
"3AEABADEA05A",40
"B3B31A6F9E11",64
"D7B1B0EE8560",41
"91772595E1D8",48
"154FED8FCED3",66
"C93BCC7F025F",36
"B06C3AFBBD21",66
"793027A351E1",64
"3D428D7C514B",81
"6CFC8AA020C5",30
"11AFB4DF472E",22
"CF4AF472D84D",58
"469E8B4B6A1C",40
"FFCA3984A350",73
"87D9786587CD",52
"ACB3B8241766",27
"77B7DDD97069",30
"A39D640BA960",37
"CD1B47F8FA30",51
"AA09C72C181A",36
"E6A489BC5703",28
"0049B27A8A42",47
"27FFD2B1C1B4",44
"BADC10817DE4",72
"DFFA84A1DC28",24
"D4764C695CAD",24
"D0305825E6C6",33
"391630CACA26",47
"AFF32679FFAD",64
"0CFF0AE058FA",71
"3971755F4918",52
"DEF45FE3E420",28
"4BD2A9393608",31
"1C44501CECA2",45
"C01C9CB6596E",49
"F6ACBE6402D8",25
"39FC5B924797",43
"345A84669DA2",49
"E3F2F5144C89",22
"5C9B5A0F6234",67
"44A2F468EBB0",27
"B498366548BC",29
"C5B4EE26B0B7",42
"A26303AF1F72",37
"BABF3D8C7994",49
"D2E43F8C655F",60
"9D3DDB171FD7",70
"10E168476D90",25
"6E18D0C746BC",37
"7AEA273F15B3",22
"977BE5F2E751",52
"3B59565A0776",28
"422367E3FE3D",40
"683E8FB34CC9",29
"51B3FD7E5E49",28
"F8000176C168",49
"7F718302CF4D",74
"A6403659AB5F",58
"A50FCB296A8E",51
"8B9C06D23F97",61
"9F5492CD4522",24
"01A8A2F18464",43
"613C0A2933E6",80
"72F2477B1EE9",22
"85E4EE8D694B",45
"E7766AC05B9D",45
"325724C1E909",30
"18E26AF769DA",59
"66941126AA84",57
"182E8332C343",78
"FF18C92CB2D6",37
"7D3EF488F18A",28
"C758BBA39270",34
"4527BA0FBE4F",33
"F5FDBF2E3C18",46
"2E062CC5E737",62
"FA3ABCBC8F1D",73
"CF8BF369164F",32
"BBF7BB90839C",26
"F925D1419DD2",23
"838FEF0D0016",56
"03000DF17D63",76
"5D450003CD98",32
"792B5C5AECAF",35
"B57B509C07A2",35
"774572A7D3CF",35
"4BBDD01005A1",60
"2D42CED8064F",77
"5D5EF10B3F9E",62
"83ACD53A6292",46
"3412D8DB2804",50
"476BCAEB3C24",32
"9436E2899D39",66
"DAACF7BE8086",53
"077D87ADDCB2",49
"EF529AA5313B",23
"3BCCB6E7F8D0",27
"723216C58035",58
"1CECB110D595",35
"CA7326DF3CA8",36
"5D5183C79936",39
"47DADD8929C9",37
"42DD3313F675",50
"7D255B1277A8",66
"BD97DCE56A0F",30
"870BE358ECBD",40
"4371F47630C4",47
"43AEA48D4137",27
"6ADC3CBB4BDB",33
"9111BA51C79F",39
"DB5916926D81",81
"2B0CDEE14E2F",56
"C043F08D2BF7",22
"586ABF67F7AE",23
"EDA96484531C",42
"D58F4EE260EA",27
"837D543590E2",55
"9FF3C77EDBF5",27
"88EE4533EF7C",46
"D70C8124358B",40
"192F54065971",63
"3CF2A13086DC",31
"FCBFA3B418CB",29
"C5F674C50536",27
"4C1BFD7AAE26",53
"C9413EAD694B",30
"C988C137787F",39
"055506CB60F0",28
"BBE4552119E5",38
"9CEE19F8E7CB",44
"321C18F49550",55
"67C7E23A8B6B",80
"F19B225C5773",43
"A1EB91004973",48
"194B66F472DD",22
"DA249C8668C6",38
"64EE5C878F55",68
"02E376CAC183",62
"8909653AC14E",39
"85C549EC9536",58
"C0C1D69C67C8",28
"226B0272ACCC",29
"D69C4A8001FE",64
"A181836D6DBB",65
"25FD60884C1B",43
"EC05735577AD",29
"91928BFD3B71",60
"F34CF7DEE077",47
"9E35CD5ADCE5",58
"34177FC5FCF6",56
"59AF9E923B1C",28
"AFBDBB8D5B06",39
"7DCF067E24AB",65
"A428B32C7AD0",35
"A72E8BE94637",44
"01647C093BE0",77
"2342C29C0365",40
"B29455C2F231",54
"5B62D023BD68",51
"9C5EBBE7FD54",35
"1DD6AC8BC891",70
"E6D43036ACDB",29
"6D7B2B2074D0",27
"CEC57B90688B",30
"3A702ECC0FF2",53
"97428D27FB55",73
"BF2D94B782E3",26
"B404E3DD5B45",26
"F9EFEE4222DA",38
"49B6E4D9EC81",32
"9074BFB3F3CE",25
"AD8A64EF2EAA",47
"000FAC5E26C7",27
"A432CA561B82",31
"4C77B2BB1B8B",33
"B82A33E53277",23
"2EC1F0A6FBBC",26
"5EB2C7F5819B",36
"A4E4F295BB79",24
"57F8C3254C75",29
"31CD59399052",30
"14BBD3F4A55F",31
"CEC4C64E22F8",68
"C7B8A6CB7F99",22
"EAF12CB33F51",60
"1F9C5AD2A078",45
"DCF95FDB8BF1",53
"6FF971061984",26
"D9A2F19A3499",34
"7BD963081DA9",22
"397FC738D2C3",53
"D065862A36CA",35
"9E1F5797A520",54
"567BF4BCB2D9",34
"5DB1EB461EEA",28
"CC012AC73A4E",79
"B4EC51329E03",41
"DE61BD05ABAB",50
"EA06BFE1E5D2",59
"A8FAB29ACFCF",38
"7A02FF2A16E2",46
"1C0F17FC5FC1",57
"6CE69052DF1A",26
"0981FE8FA78C",44
"2721680D69B6",28
"52F23EAB9920",27
"F4B202A18517",57
"6652328B24AC",28
"9EC90200176E",70
"2DA3DC084E1D",28
"5A74D37D99D3",25
"7F7DDE88DBCE",54
"925683BE967B",52
"56F81EEAAF09",38
"C80014B8BB0C",28
"725D26A61834",35
"0A9C4F6CF670",28
"86E1EAB37BAC",27
"A481005BC206",79
"FAD34E2A553B",42
"EA3EAD7E88C3",41
"AC7535E9EAFB",45
"850BF71E6B3C",33
"A474A0D50FA3",39
"74394759A71F",45
"9B201846838A",42
"23DEAAAF0C10",28
"A405FD4FA64C",33
"1F37FCA71EAA",48
"B4C4354ABCF0",31
"996C7D896148",59
"D67E9A1A732D",79
"C5E3D9C11FDB",34
"6E4606658EF2",44
"9E9184D3FCFD",23
"B8F43CC1F866",32
"512DCEE13324",24
"87A65EE609D4",35
"798EEFB24410",49
"3999D679FDEA",47
"7CBFDFC74FDA",68
"9525212F377B",35
"B49A71AEE472",29
"1B06B4F78F17",38
"D95A176B41EA",23
"E4744F8ADCD9",28
"E062DFE5605C",26
"545A5CD56E7A",68
"A41E6075CE93",30
"508CE8C5F742",46
"ECF6A2B1651A",63
"409FD1CED65B",55
"1FE6C8FEB004",35
"52D3F3CCA06E",47
"738D5E3960E3",78
"218A833A268F",36
"133E53045067",34
"6606C43D6552",68
"904323068F6E",50
"AD1B286AB76A",33
"C71AB8B041F3",36
"63C6AC15A5A5",37
"A6E8DF063304",45
"626D06B9BC55",30
"4A4495D7F272",43
"803DC5E963CE",78
"9831DCC69942",30
"A1C779CF092F",22
"323DD3C6C124",55
"F33EC3B506C5",70
"0CC899907BFB",50
"E1EBB0E4A4D4",80
"EAFEAEE71110",29
"3E80C5294C49",47
"6686C4ADAC7D",48
"3C880544777C",39
"22BE622D5262",45
"F63F676FD62D",48
"7E08AA6A28DE",21
"D7C72346666B",27
"385676907A09",30
"438ED2C958EB",51
"2D234029A30C",38
"4EACB4D724CE",62
"A6C8BD8FF4A1",42
"AAB6163F7751",65
"F9E7995582D7",58
"1AD91A6219FF",39
"A7C0A43F4EA9",47
"BD4D972BE8D6",51
"08EDED636ED9",25
"7D49A0E67D22",73
"9FE687EF288C",48
"FB73F180EB06",47
"07554A71779D",47
"0510D38297E7",42
"EAD18994CBDD",34
"EB5A9E704EFD",59
"CA25AF070184",56
"BBC688A6C0B6",48
"645E7B2F5EF6",57
"0301EB452911",38
"7EB4CD8CF351",53
"07DD849329BA",30
"70F9709FE389",33
"1293379A533E",56
"325FEAE339AE",31
"165987AD1F9D",51
"9CB704572FCA",29
"90CB685246E7",45
"91BFDB21308F",24
"707803F12B9B",36
"B9E95E100896",78
"D848C2D33DB0",23
"C051F5D3211A",24
"28FD3686FC89",74
"157115A60EBC",37
"073717B09166",36
"EEB0D744C051",81
"A52B0CAF95A0",40
"C2914B604059",33
"60519608CA3F",54
"C821BEDA70ED",67
"3E28DA218948",39
"DE7223EE9E08",26
"31B19D503096",29
"7F297EAB5D45",28
"28FEDC5179E2",54
"A0B0EC0CF96D",59
"B455FA665A6D",45
"73AB35056519",38
"ABD4E8A82834",53
"9787BC72F283",37
"9D7A53EE9CDB",49
"8B20BFC6CD26",29
"F8B53C951A6F",45
"6F128AFFE5DA",27
"C22283D53319",50
"A655C9A09A5F",27
"BDB3955C486D",38
"736AE3A6E513",35
"87F4C6107BC7",24
"93EB0E9D9E22",29
"4F4989E345A0",36
"00CF029AB556",77
"E5280DDF1113",34
"F69468B71677",55
"299ADE006304",69
"4DD5388DF05C",73
"24E51726D775",74
"C547FEDABC6C",38
"DEDF7193C203",61
"A2E0F7D0BBFF",43
"7C08FC8CFBC9",61
"F933086E031F",44
"5397FB224DBB",60
"BCE0887A2985",37
"93D02607F3B1",49
"53A2BE67BD21",35
"B3DBE3EDE53A",53
"1B21F04E4ECC",80
"360713071606",41
"A90DC4BFC0C3",70
"98C37327A0D8",38
"EB8BF8E17528",30
"B1F6269E5B25",31
"ACD87EA6E371",43
"8284C6B6D18A",27
"4C6DD4DF0C9B",23
"82DF55A2687C",28
"FC2E0DBD2FB5",43
"D8957911CF3D",68
"ABA5A7ECDA0B",56
"3D83FCA55447",69
"B21C552D78EF",74
"3C606D70D02B",63
"C9AE2B718F41",34
"E37B17B832D5",47
"0613C21063DF",42
"4C581101CB16",47
"2DDDC200A4DC",32
"A9009D5F1847",78
"2F2027BC904D",54
"D06A6E37E4B9",59
"B011862654C5",55
"E12116F9644D",80
"C63F8190DD22",26
"1B0D48EB02F9",56
"C1BD3EB2951C",44
"41BA6A9DB870",56
"766FD7F858C9",32
"A22E494B5616",34
"CEDEED78271E",61
"F3A3018BA8CA",28
"E768442C62A7",56
"29D13AE04C9A",33
"D942020C588E",39
"984F1D0F1210",48
"C65E6328ED06",24
"77A7009DD79F",28
"5798080AD7B6",26
"2A8542648763",44
"FCE433B860FE",45
"55FF90CC2D07",26
"E8A2B246018C",61
"4BAC29AB821E",33
"CBEFF544B600",78
"C320034A0EAB",50
"281687AC077B",37
"C7937787C180",73
"894DC6113DE9",56
"7BACB34E0C78",43
"D799296443CF",52
"9CF89110CDB5",60
"914974D7D0A8",53
"0A78C10218BB",59
"469CEF8E1379",36
"1BDE58F26453",52
"F5155C260F2C",63
"29AFCE4173CA",31
"8FB2EF375A0A",34
"6E473AECE759",34
"0AA376AE689E",27
"530690D9F69F",81
"F0D0614FB623",50
"37FA09983E60",44
"48947DCD9EDC",59
"5398F66FEA50",30
"AA03251DE735",67
"893394B49FB5",35
"77C026496BA3",36
"446E59B694F1",77
"631ADFC527CC",50
"2470928A6E5F",45
"FEE714082B5A",53
"2BF43087711A",46
"42E51E81B229",67
"059DFB5D0A37",70
"F04A3D33DF10",39
"985CC1067CBE",44
"298B0137806C",63
"134BBEF8FBDC",69
"6F471114B9BE",63
"3E4A3358BF0C",25
"BEA1D9BFD2C6",43
"E202B6C88071",32
"98A883B45D68",25
"30D4E9CB3EE9",60
"5521234229DC",78
"CEEBFB88F7FF",25
"8F9D68C1715A",64
"CA369A0B253A",35
"1410C8B1AC62",58
"3193528F1AE3",22
"54532FCF3CD5",60
"60B61C49EF53",53
"F089726AE2BE",37
"AF1F8FB05734",56
"443BF25210C5",66
"60C53F0D2BE9",28
"831A1C0CEE0B",25
"308BBC5A8966",42
"CA5FA067C09E",46
"1A5AFFFC6E0A",66
"686D12F08367",31
"17B3C53867D1",61
"AC9F6789C250",46
"BF172493C33B",33
"ACDADAEA056C",22
"32C695B33AB8",32
"54B7BBED6D8E",38
"D438FE154B1E",67
"7B53D2FF2A8B",24
"1014243F29A4",30
"E553F33E0D94",76
"FEEF6814A82B",81
"16FE631EA81F",27
"7E2A43D52AC7",71
"E7B6A109D2EC",29
"FEC631C61C95",36
"8FCEEE58D724",26
"220FDBE1C7BC",45
"C9221A3DAD90",73
"5077A78A7A10",56
"54CC9C2CEB6F",46
"8F699A9B2B8E",22
"C3C3D5082898",71
"F22E88C3169A",50
"A34C63689BD2",73
"EF64AB94BFC8",44
"82E8932DBB54",22
"88CCB42497A7",64
"5009751F3A38",28
"85EEA3444412",70
"4895FA95B7FF",76
"2C7A0AC28F47",46
"52421642B191",73
"57515EB5C43B",38
"92C249B99D48",66
"DBB7BBC5EFB5",54
"6B0032176D44",52
"0B003CDEFCA4",56
"2860133FE302",28
"4AC7C3A4B87A",35
"46B19D639789",24
"B45EB82AA0B2",33
"C7D3A8C9168F",66
"96A17D0B38AB",38
"0B682C880421",63
"97C359C021CC",73
"CA03EB075CAA",36
"3355CEF2EB90",28
"E26920BCF395",27
"B1DAB94CF720",39
"E6127D3EE3E9",57
"3E0CF67AA3DB",76
"8C2A91D2FD54",79
"AA7EA2133550",72
"0B4A25746E66",37
"FC0B83E8A509",76
"E2B30C6B0ABD",75
"269EB0940525",49
"F788AD5ADF7B",32
"9B678B53DE8D",80
"6BEEA4252A61",45
"3A0CB9CB54A3",72
"993520B8B9D9",35
"D03D07D79DB9",30
"B9CD1D1EB564",45
"E527E0AE5419",32
"12872212331F",67
"856A77EB6652",63
"ECC833076539",58
"B6627C67843A",40
"7A4A5D1DAE3D",37
"391CA9B15A71",55
"ADC3118B0C13",61
"AB9B9AD2200C",44
"B58AEDA354C8",27
"0248A53DDD15",29
"8F3BF3950BFD",31
"2512F719DD3D",81
"E3C76A529342",37
"3D611215E8D2",69
"3A6B518EB7F0",60
"7B36B43E9E29",28
"42335B092C4B",46
"7B70704E5541",35
"D7560A43953F",54
"0252F154921C",53
"401022CAB9C2",29
"235AA14EC03A",26
"575797B34788",35
"B37399D45661",37
"04D415B6558F",82
"34B0FB041349",30
"673678FD55EA",26
"6CDD2D565A77",72
"0CECAC001194",65
"5716D4A719B9",58
"BE265B276A3D",34
"119CD1E1357E",45
"A262A127AA6F",30
"08908C0E1171",39
"161D1FC3587B",41
"ADF1F95D10C1",29
"512EEF6F1F62",37
"EA98ACA42B94",50
"0C0E18D416FD",62
"6456D376BD1B",64
"56B78CB90331",22
"B2853CBA202B",24
"983A6656E6D0",30
"CD3CF72B49FE",28
"BC58583FBCBF",33
"9EFCF50F494B",80
"67FFD3FDBF8F",44
"50D05EC1C521",72
"6024F2FB28AC",48
"BD1516E09354",70
"EBCD98F9961D",31
"9DBCB78DEB1D",47
"BFC65346A4B6",71
"C00E092A8388",52
"0241DE44738F",27
"145E015A1A56",32
"763FFECF836C",26
"68FD6EC4FA8E",25
"3D73934435BD",30
"D934EEA42466",49
"7E9BD93FDFCF",28
"6235B6806634",23
"4151AF975793",81
"C47E7236AB01",33
"11C5087051E6",31
"1F7BC0AD18BF",30
"AC40F5617987",70
"141BC69F401F",34
"7A43FEEFA924",65
"9793A6B11CF6",28
"602C00086C59",47
"0DF90E5298B8",41
"34333916408E",32
"2C05180A0279",72
"438485A046F7",41
"A26E5E20771F",22
"725B13C852F1",26
"BD2BDF5A7C26",23
"54191271C995",57
"252B6D3ECD7A",48
"71CFE0CC10D9",39
"65EEA33D14A4",26
"782176BBB9DD",47
"CCA97539904C",62
"AB638EE5B8BC",81
"62E3F6DB3D89",49
"0118E96B2B8E",25
"637B05047185",29
"0BCA7DFF6B84",29
"C170A5B4E099",32
"5453DEB2E25B",31
"A90945A72EB6",28
"579FC5A12C7E",61
"440B9E68FB66",31
"E7637AC7D72F",24
"32849E722848",31
"35D66E79D9A3",61
"E816BF6397CB",26
"DF8A932E67B8",46
"E812D28703AC",23
"F9E9C01FEF2E",62
"60392B9B94FA",55
"AD536D285C52",29
"1BD89DD0041E",74
"92C9D1F5BE31",30
"E5AE805BB353",37
"D453FAD30BA7",28
"55020B27894F",43
"C456B88A0BB1",65
"CF1E23BBD813",68
"7C2D74727959",30
"267D073D405B",42
"D558ABD367A1",55
"BAFB30A95A2C",28
"79953252F120",63
"E19EAD3F4672",28
"D16CD1F48172",41
"2FA19616771E",27
"4EB3A560ADFA",27
"0B37109D9C73",32
"B756FD4B0C20",50
"383AFCC2BE52",52
"18BA09BBA5E2",42
"9636FA2BC5CA",39
"9AB4DBACF2B1",39
"4F96EBA9AD77",46
"5BAD15C8F153",60
"FF0C92A19CDD",44
